Codebase,Feature,Cluster,CLIP,CRIP,CROP,CWOP,CIP,COP,CPIF,CIOF,Orchestrator
cms_wanzi-maven,NodeController.delete,2,0.029228,0.970772,0.980815,0.019185,0.070545,0.107253,0.065119,1.412488,0
cms_wanzi-maven,NodeController.delete,3,0.000000,1.000000,1.000000,0.000000,0.001178,0.001029,3.923702,0.811249,0
cms_wanzi-maven,NodeController.delete,1,0.025597,0.974403,0.974874,0.025126,0.431517,0.383873,0.006180,0.826478,1
Corpore-Fit-maven,ActorProviderController.save,2,0.500000,0.500000,0.500000,0.500000,0.076923,0.058824,2.690794,0.820268,1
Corpore-Fit-maven,ActorProviderController.save,1,0.181818,0.818182,0.785714,0.214286,0.423077,0.411765,0.155783,1.043977,0
Corpore-Fit-maven,ActorProviderController.save,3,0.230769,0.769231,0.777778,0.222222,0.500000,0.529412,0.153423,1.135755,0
Corpore-Fit-maven,ActorManagerController.delete,1,0.000000,1.000000,1.000000,0.000000,0.062500,0.038462,0.913043,0.692308,1
Corpore-Fit-maven,ActorManagerController.delete,0,0.266667,0.733333,0.806452,0.193548,0.468750,0.596154,1.108696,1.430769,0
Corpore-Fit-maven,ActorManagerController.delete,3,0.000000,1.000000,1.000000,0.000000,0.468750,0.365385,0.978261,0.876923,0
Corpore-Fit-maven,ActorController.save,3,0.727273,0.272727,0.346154,0.653846,0.523810,0.702703,1.333333,1.584650,0
Corpore-Fit-maven,ActorController.save,1,0.333333,0.666667,0.600000,0.400000,0.428571,0.270270,1.666667,0.744921,0
Corpore-Fit-maven,ActorController.save,0,1.000000,0.000000,0.000000,1.000000,0.047619,0.027027,0.000000,0.670429,1
Corpore-Fit-maven,RegisterAccountController.saveManager,3,0.555556,0.444444,0.615385,0.384615,0.500000,0.565217,1.500000,1.214008,0
Corpore-Fit-maven,RegisterAccountController.saveManager,1,0.250000,0.750000,0.666667,0.333333,0.444444,0.391304,1.500000,0.945525,1
Corpore-Fit-maven,RegisterAccountController.saveManager,0,1.000000,0.000000,0.000000,1.000000,0.055556,0.043478,0.000000,0.840467,0
Corpore-Fit-maven,RegisterAccountController.saveProvider,3,0.555556,0.444444,0.615385,0.384615,0.500000,0.565217,1.500000,1.214008,0
Corpore-Fit-maven,RegisterAccountController.saveProvider,1,0.250000,0.750000,0.666667,0.333333,0.444444,0.391304,1.500000,0.945525,0
Corpore-Fit-maven,RegisterAccountController.saveProvider,2,1.000000,0.000000,0.000000,1.000000,0.055556,0.043478,0.000000,0.840467,1
Corpore-Fit-maven,ProviderAdministratorController.delete,2,0.230769,0.769231,0.823529,0.176471,0.481481,0.459459,1.440000,1.040816,0
Corpore-Fit-maven,ProviderAdministratorController.delete,3,0.076923,0.923077,0.947368,0.052632,0.481481,0.513514,1.560000,1.163265,0
Corpore-Fit-maven,ProviderAdministratorController.delete,1,0.000000,1.000000,1.000000,0.000000,0.037037,0.027027,0.000000,0.795918,1
Corpore-Fit-maven,ActorManagerController.save,3,0.214286,0.785714,0.809524,0.190476,0.482759,0.500000,0.375417,0.994975,0
Corpore-Fit-maven,ActorManagerController.save,0,0.500000,0.500000,0.571429,0.428571,0.137931,0.166667,2.169077,1.160804,1
Corpore-Fit-maven,ActorManagerController.save,1,0.181818,0.818182,0.785714,0.214286,0.379310,0.333333,0.455506,0.844221,0
Corpore-Fit-maven,ActorProviderController.delete,2,0.230769,0.769231,0.823529,0.176471,0.433333,0.404762,0.276898,1.011331,1
Corpore-Fit-maven,ActorProviderController.delete,3,0.071429,0.928571,0.954545,0.045455,0.466667,0.523810,0.294921,1.215297,0
Corpore-Fit-maven,ActorProviderController.delete,1,0.000000,1.000000,1.000000,0.000000,0.100000,0.071429,2.428181,0.773371,0
Corpore-Fit-maven,ActorUserController.delete,3,0.157895,0.842105,0.914286,0.085714,0.513514,0.573770,0.310345,1.239782,0
Corpore-Fit-maven,ActorUserController.delete,1,0.000000,1.000000,1.000000,0.000000,0.135135,0.081967,2.327586,0.673025,1
Corpore-Fit-maven,ActorUserController.delete,0,0.230769,0.769231,0.857143,0.142857,0.351351,0.344262,0.362069,1.087193,0
Corpore-Fit-maven,ActorUserController.save,3,0.437500,0.562500,0.595745,0.404255,0.516129,0.723077,0.833333,1.892040,0
Corpore-Fit-maven,ActorUserController.save,1,0.181818,0.818182,0.785714,0.214286,0.354839,0.215385,1.500000,0.819762,0
Corpore-Fit-maven,ActorUserController.save,5,0.500000,0.500000,0.500000,0.500000,0.064516,0.030769,0.833333,0.644099,0
Corpore-Fit-maven,ActorUserController.save,0,0.500000,0.500000,0.500000,0.500000,0.064516,0.030769,0.833333,0.644099,1
Corpore-Fit-maven,GymAdministratorController.deleteGym,1,0.000000,1.000000,1.000000,0.000000,0.032258,0.016949,0.000000,0.616438,1
Corpore-Fit-maven,GymAdministratorController.deleteGym,0,0.333333,0.666667,0.818182,0.181818,0.483871,0.559322,1.600000,1.356164,0
Corpore-Fit-maven,GymAdministratorController.deleteGym,3,0.066667,0.933333,0.960000,0.040000,0.483871,0.423729,1.400000,1.027397,0
CPIS_hindi-maven,SocialInvestigationReportController.saveSocialIvestigationreport,2,1.000000,0.000000,0.000000,1.000000,0.444444,0.400000,1.200000,0.900000,0
CPIS_hindi-maven,SocialInvestigationReportController.saveSocialIvestigationreport,1,0.666667,0.333333,0.500000,0.500000,0.333333,0.400000,0.900000,1.200000,1
CPIS_hindi-maven,SocialInvestigationReportController.saveSocialIvestigationreport,12,1.000000,0.000000,0.000000,1.000000,0.222222,0.200000,0.900000,0.900000,0
CPIS_hindi-maven,FinalOrderController.saveRestorationData,1,0.133333,0.866667,0.904762,0.095238,0.428571,0.500000,0.727969,1.217391,0
CPIS_hindi-maven,FinalOrderController.saveRestorationData,2,1.000000,0.000000,0.000000,1.000000,0.114286,0.095238,0.536398,0.869565,1
CPIS_hindi-maven,FinalOrderController.saveRestorationData,8,0.000000,1.000000,1.000000,0.000000,0.142857,0.142857,2.145594,1.043478,0
CPIS_hindi-maven,FinalOrderController.saveRestorationData,5,1.000000,0.000000,0.000000,1.000000,0.314286,0.261905,0.590038,0.869565,0
CPIS_hindi-maven,CICLInterimController.saveCICLChildCareInstitutionPendingInquiry,2,1.000000,0.000000,0.000000,1.000000,0.111111,0.083333,0.502618,0.778761,1
CPIS_hindi-maven,CICLInterimController.saveCICLChildCareInstitutionPendingInquiry,8,0.000000,1.000000,1.000000,0.000000,0.148148,0.166667,2.178010,1.168142,0
CPIS_hindi-maven,CICLInterimController.saveCICLChildCareInstitutionPendingInquiry,5,1.000000,0.000000,0.000000,1.000000,0.333333,0.250000,0.565445,0.778761,0
CPIS_hindi-maven,CICLInterimController.saveCICLChildCareInstitutionPendingInquiry,1,0.181818,0.818182,0.833333,0.166667,0.407407,0.500000,0.753927,1.274336,0
CPIS_hindi-maven,CICLSocialBackgroundReportController.init,1,0.500000,0.500000,0.571429,0.428571,0.384615,0.451613,0.534497,1.142857,0
CPIS_hindi-maven,CICLSocialBackgroundReportController.init,2,1.000000,0.000000,0.000000,1.000000,0.230769,0.193548,1.305699,0.816326,1
CPIS_hindi-maven,CICLSocialBackgroundReportController.init,8,0.000000,1.000000,1.000000,0.000000,0.076923,0.096774,1.718026,1.224490,0
CPIS_hindi-maven,CICLSocialBackgroundReportController.init,5,0.875000,0.125000,0.125000,0.875000,0.307692,0.258065,0.441778,0.816326,0
CPIS_hindi-maven,FinalOrderController.saveLegallyFreeData,5,1.000000,0.000000,0.000000,1.000000,0.314286,0.261905,0.590038,0.869565,0
CPIS_hindi-maven,FinalOrderController.saveLegallyFreeData,1,0.133333,0.866667,0.904762,0.095238,0.428571,0.500000,0.727969,1.217391,0
CPIS_hindi-maven,FinalOrderController.saveLegallyFreeData,2,1.000000,0.000000,0.000000,1.000000,0.114286,0.095238,0.536398,0.869565,1
CPIS_hindi-maven,FinalOrderController.saveLegallyFreeData,8,0.000000,1.000000,1.000000,0.000000,0.142857,0.142857,2.145594,1.043478,0
CPIS_hindi-maven,CICLSocialInvestigationReportController.saveCICLSocialIvestigationreport,1,0.500000,0.500000,0.666667,0.333333,0.400000,0.500000,0.900000,1.285714,1
CPIS_hindi-maven,CICLSocialInvestigationReportController.saveCICLSocialIvestigationreport,2,1.000000,0.000000,0.000000,1.000000,0.400000,0.333333,1.200000,0.857143,0
CPIS_hindi-maven,CICLSocialInvestigationReportController.saveCICLSocialIvestigationreport,7,1.000000,0.000000,0.000000,1.000000,0.200000,0.166667,0.900000,0.857143,0
CPIS_hindi-maven,LoginController.loginController,2,0.000000,1.000000,1.000000,0.000000,0.210526,0.105263,1.566580,0.586957,1
CPIS_hindi-maven,LoginController.loginController,8,0.111111,0.888889,0.928571,0.071429,0.473684,0.736842,0.587467,1.826087,0
CPIS_hindi-maven,LoginController.loginController,1,0.000000,1.000000,1.000000,0.000000,0.315789,0.157895,0.845953,0.586957,0
CPIS_hindi-maven,CCTSChildRegistrationController.childRegistration,1,0.250000,0.750000,0.727273,0.272727,0.470588,0.523810,0.553846,1.128205,0
CPIS_hindi-maven,CCTSChildRegistrationController.childRegistration,2,1.000000,0.000000,0.000000,1.000000,0.117647,0.095238,0.430769,0.820513,1
CPIS_hindi-maven,CCTSChildRegistrationController.childRegistration,8,0.000000,1.000000,1.000000,0.000000,0.117647,0.142857,2.584615,1.230769,0
CPIS_hindi-maven,CCTSChildRegistrationController.childRegistration,5,1.000000,0.000000,0.000000,1.000000,0.294118,0.238095,0.430769,0.820513,0
CPIS_hindi-maven,InterimDecisionController.fitInstitutionDetails,2,1.000000,0.000000,0.000000,1.000000,0.200000,0.157895,0.550656,0.800000,1
CPIS_hindi-maven,InterimDecisionController.fitInstitutionDetails,1,0.250000,0.750000,0.777778,0.222222,0.400000,0.473684,0.800954,1.200000,0
CPIS_hindi-maven,InterimDecisionController.fitInstitutionDetails,8,0.000000,1.000000,1.000000,0.000000,0.133333,0.157895,2.019070,1.200000,0
CPIS_hindi-maven,InterimDecisionController.fitInstitutionDetails,5,1.000000,0.000000,0.000000,1.000000,0.266667,0.210526,0.629321,0.800000,0
CPIS_hindi-maven,CaseHistoryController.saveCaseHistory,2,1.000000,0.000000,0.000000,1.000000,0.285714,0.272727,1.085427,0.964286,1
CPIS_hindi-maven,CaseHistoryController.saveCaseHistory,10,1.000000,0.000000,0.000000,1.000000,0.285714,0.272727,1.085427,0.964286,0
CPIS_hindi-maven,CaseHistoryController.saveCaseHistory,1,0.555556,0.444444,0.500000,0.500000,0.428571,0.454545,0.829146,1.071429,0
CPIS_hindi-maven,InterimDecisionController.getFosterCareDetails,8,0.000000,1.000000,1.000000,0.000000,0.125000,0.150000,2.666667,1.217391,0
CPIS_hindi-maven,InterimDecisionController.getFosterCareDetails,5,1.000000,0.000000,0.000000,1.000000,0.250000,0.200000,0.444444,0.811594,0
CPIS_hindi-maven,InterimDecisionController.getFosterCareDetails,1,0.285714,0.714286,0.800000,0.200000,0.437500,0.500000,0.444444,1.159420,1
CPIS_hindi-maven,InterimDecisionController.getFosterCareDetails,2,1.000000,0.000000,0.000000,1.000000,0.187500,0.150000,0.444444,0.811594,0
CPIS_hindi-maven,DashboardController.runJob,2,0.000000,1.000000,1.000000,0.000000,0.499941,0.322727,1.500000,0.734938,0
CPIS_hindi-maven,DashboardController.runJob,1,0.287488,0.712512,0.757763,0.242237,0.500020,0.677248,1.500000,1.542040,0
CPIS_hindi-maven,DashboardController.runJob,4,0.000000,1.000000,1.000000,0.000000,0.000039,0.000025,0.000000,0.723022,1
CPIS_hindi-maven,JobController.doAggregation,4,0.000000,1.000000,1.000000,0.000000,0.000039,0.000025,0.000000,0.722952,0
CPIS_hindi-maven,JobController.doAggregation,1,0.287511,0.712489,0.757717,0.242283,0.500000,0.677272,1.500000,1.542181,0
CPIS_hindi-maven,JobController.doAggregation,2,0.000000,1.000000,1.000000,0.000000,0.499961,0.322703,1.500000,0.734867,1
CPIS_hindi-maven,JobController.doAggregationSingleTp,1,0.287511,0.712489,0.757717,0.242283,0.500000,0.677272,1.500000,1.542181,0
CPIS_hindi-maven,JobController.doAggregationSingleTp,2,0.000000,1.000000,1.000000,0.000000,0.499961,0.322703,1.500000,0.734867,1
CPIS_hindi-maven,JobController.doAggregationSingleTp,4,0.000000,1.000000,1.000000,0.000000,0.000039,0.000025,0.000000,0.722952,0
Curso-Systema-Web-brewer-maven,VendasController.enviarEmail,1,0.000000,1.000000,1.000000,0.000000,0.200000,0.100000,0.000000,0.642857,0
Curso-Systema-Web-brewer-maven,VendasController.enviarEmail,0,0.666667,0.333333,0.625000,0.375000,0.600000,0.800000,3.000000,1.714286,1
Curso-Systema-Web-brewer-maven,VendasController.enviarEmail,3,1.000000,0.000000,0.000000,1.000000,0.200000,0.100000,0.000000,0.642857,0
extremeworld-maven,TopicRestController.get,2,0.500000,0.500000,0.666667,0.333333,0.400000,0.500000,2.000000,1.285714,0
extremeworld-maven,TopicRestController.get,4,0.000000,1.000000,1.000000,0.000000,0.200000,0.166667,0.000000,0.857143,0
extremeworld-maven,TopicRestController.get,10,0.000000,1.000000,1.000000,0.000000,0.400000,0.333333,1.000000,0.857143,1
extremeworld-maven,TopicController.create,2,1.000000,0.000000,0.000000,1.000000,0.500000,0.444444,1.000000,0.857143,0
extremeworld-maven,TopicController.create,7,1.000000,0.000000,0.000000,1.000000,0.250000,0.333333,1.000000,1.285714,1
extremeworld-maven,TopicController.create,10,1.000000,0.000000,0.000000,1.000000,0.250000,0.222222,1.000000,0.857143,0
extremeworld-maven,CollectionRestController.collection,4,0.750000,0.250000,0.250000,0.750000,0.500000,0.444444,0.631579,0.857143,0
extremeworld-maven,CollectionRestController.collection,2,1.000000,0.000000,0.333333,0.666667,0.250000,0.333333,0.947368,1.285714,1
extremeworld-maven,CollectionRestController.collection,10,0.500000,0.500000,0.500000,0.500000,0.250000,0.222222,1.421053,0.857143,0
extremeworld-maven,TopicRestController.getTopicByReplyId,2,0.500000,0.500000,0.750000,0.250000,0.400000,0.571429,2.000000,1.500000,0
extremeworld-maven,TopicRestController.getTopicByReplyId,4,0.000000,1.000000,1.000000,0.000000,0.200000,0.142857,0.000000,0.750000,1
extremeworld-maven,TopicRestController.getTopicByReplyId,10,0.000000,1.000000,1.000000,0.000000,0.400000,0.285714,1.000000,0.750000,0
extremeworld-maven,DiscussController.create,2,1.000000,0.000000,0.000000,1.000000,0.500000,0.500000,0.857143,1.024390,0
extremeworld-maven,DiscussController.create,7,1.000000,0.000000,0.000000,1.000000,0.333333,0.357143,1.428571,1.097561,1
extremeworld-maven,DiscussController.create,10,1.000000,0.000000,0.000000,1.000000,0.166667,0.142857,0.714286,0.878049,0
extremeworld-maven,TopicRestController.getTopicOfMe,4,0.000000,1.000000,1.000000,0.000000,0.166667,0.142857,0.000000,0.888889,0
extremeworld-maven,TopicRestController.getTopicOfMe,10,0.000000,1.000000,1.000000,0.000000,0.333333,0.285714,1.333333,0.888889,0
extremeworld-maven,TopicRestController.getTopicOfMe,12,0.000000,1.000000,1.000000,0.000000,0.166667,0.142857,0.000000,0.888889,1
extremeworld-maven,TopicRestController.getTopicOfMe,2,0.500000,0.500000,0.666667,0.333333,0.333333,0.428571,2.666667,1.333333,0
extremeworld-maven,TopicScoreRestController.create,5,0.000000,1.000000,1.000000,0.000000,0.115385,0.085714,0.454545,0.802292,1
extremeworld-maven,TopicScoreRestController.create,10,0.500000,0.500000,0.500000,0.500000,0.230769,0.171429,1.727273,0.802292,0
extremeworld-maven,TopicScoreRestController.create,12,0.857143,0.142857,0.333333,0.666667,0.269231,0.257143,1.363636,1.031519,0
extremeworld-maven,TopicScoreRestController.create,2,0.400000,0.600000,0.764706,0.235294,0.384615,0.485714,0.454545,1.363897,0
extremeworld-maven,ExhibitionRestController.create,7,0.666667,0.333333,0.500000,0.500000,0.529412,0.545455,1.000000,1.090909,0
extremeworld-maven,ExhibitionRestController.create,2,0.500000,0.500000,0.625000,0.375000,0.352941,0.363636,1.000000,1.090909,0
extremeworld-maven,ExhibitionRestController.create,10,1.000000,0.000000,0.000000,1.000000,0.117647,0.090909,1.000000,0.818182,1
extremeworld-maven,CourseController.addExplan,7,1.000000,0.000000,0.000000,1.000000,0.166667,0.142857,1.000000,0.923077,0
extremeworld-maven,CourseController.addExplan,5,1.000000,0.000000,0.000000,1.000000,0.166667,0.142857,1.000000,0.923077,0
extremeworld-maven,CourseController.addExplan,10,1.000000,0.000000,0.000000,1.000000,0.166667,0.142857,1.000000,0.923077,0
extremeworld-maven,CourseController.addExplan,2,1.000000,0.000000,0.125000,0.875000,0.500000,0.571429,1.000000,1.230769,1
extremeworld-maven,VideoController.create,10,1.000000,0.000000,0.000000,1.000000,0.222222,0.200000,1.333333,0.941176,0
extremeworld-maven,VideoController.create,2,1.000000,0.000000,0.000000,1.000000,0.444444,0.500000,1.333333,1.176471,1
extremeworld-maven,VideoController.create,7,1.000000,0.000000,0.000000,1.000000,0.222222,0.200000,1.333333,0.941176,0
extremeworld-maven,VideoController.create,6,1.000000,0.000000,0.000000,1.000000,0.111111,0.100000,0.000000,0.941176,0
FirstWebShop-maven,CheckoutController.checkout,1,0.200000,0.800000,0.734694,0.265306,0.517241,0.777778,1.500000,1.860759,0
FirstWebShop-maven,CheckoutController.checkout,0,0.000000,1.000000,1.000000,0.000000,0.448276,0.206349,1.500000,0.569620,1
FirstWebShop-maven,CheckoutController.checkout,2,0.000000,1.000000,1.000000,0.000000,0.034483,0.015873,0.000000,0.569620,0
hrm_backend-maven,TerminationRecordController.editTerminationRecord,2,1.000000,0.000000,0.000000,1.000000,0.250000,0.222222,0.900000,0.923077,0
hrm_backend-maven,TerminationRecordController.editTerminationRecord,11,1.000000,0.000000,0.000000,1.000000,0.250000,0.222222,0.900000,0.923077,1
hrm_backend-maven,TerminationRecordController.editTerminationRecord,6,1.000000,0.000000,0.200000,0.800000,0.500000,0.555556,1.200000,1.153846,0
hrm_backend-maven,TerminationRecordController.addTerminationRecord,2,1.000000,0.000000,0.000000,1.000000,0.250000,0.250000,0.900000,1.000000,1
hrm_backend-maven,TerminationRecordController.addTerminationRecord,11,1.000000,0.000000,0.000000,1.000000,0.250000,0.250000,0.900000,1.000000,0
hrm_backend-maven,TerminationRecordController.addTerminationRecord,6,1.000000,0.000000,0.000000,1.000000,0.500000,0.500000,1.200000,1.000000,0
hrm_backend-maven,CancelLeaveRequestController.rejectCancelLeaveRequest,1,1.000000,0.000000,0.400000,0.600000,0.285714,0.454545,0.857143,1.500000,1
hrm_backend-maven,CancelLeaveRequestController.rejectCancelLeaveRequest,14,1.000000,0.000000,0.000000,1.000000,0.428571,0.272727,1.285714,0.600000,0
hrm_backend-maven,CancelLeaveRequestController.rejectCancelLeaveRequest,2,0.500000,0.500000,0.666667,0.333333,0.285714,0.272727,0.857143,0.900000,0
hrm_backend-maven,LeaveAllocationController.allocateLeave,2,1.000000,0.000000,0.000000,1.000000,0.285714,0.200000,1.000000,0.750000,0
hrm_backend-maven,LeaveAllocationController.allocateLeave,5,0.500000,0.500000,0.500000,0.500000,0.285714,0.200000,1.500000,0.750000,0
hrm_backend-maven,LeaveAllocationController.allocateLeave,1,1.000000,0.000000,0.333333,0.666667,0.428571,0.600000,0.500000,1.500000,1
hrm_backend-maven,AttachmentsController.addAttachments,6,1.000000,0.000000,0.000000,1.000000,0.500000,0.600000,1.200000,1.285714,0
hrm_backend-maven,AttachmentsController.addAttachments,2,1.000000,0.000000,0.000000,1.000000,0.250000,0.200000,0.900000,0.857143,1
hrm_backend-maven,AttachmentsController.addAttachments,11,1.000000,0.000000,0.000000,1.000000,0.250000,0.200000,0.900000,0.857143,0
hrm_backend-maven,VacancyController.updateVacancy,10,1.000000,0.000000,0.000000,1.000000,0.500000,0.600000,1.200000,1.285714,0
hrm_backend-maven,VacancyController.updateVacancy,2,1.000000,0.000000,0.000000,1.000000,0.250000,0.200000,0.900000,0.857143,1
hrm_backend-maven,VacancyController.updateVacancy,3,1.000000,0.000000,0.000000,1.000000,0.250000,0.200000,0.900000,0.857143,0
hrm_backend-maven,AttachmentsController.editAttachments,6,1.000000,0.000000,0.000000,1.000000,0.500000,0.600000,1.200000,1.285714,0
hrm_backend-maven,AttachmentsController.editAttachments,2,1.000000,0.000000,0.000000,1.000000,0.250000,0.200000,0.900000,0.857143,1
hrm_backend-maven,AttachmentsController.editAttachments,11,1.000000,0.000000,0.000000,1.000000,0.250000,0.200000,0.900000,0.857143,0
hrm_backend-maven,VacancyController.postVacancy,10,1.000000,0.000000,0.000000,1.000000,0.500000,0.600000,1.200000,1.285714,0
hrm_backend-maven,VacancyController.postVacancy,2,1.000000,0.000000,0.000000,1.000000,0.250000,0.200000,0.900000,0.857143,1
hrm_backend-maven,VacancyController.postVacancy,3,1.000000,0.000000,0.000000,1.000000,0.250000,0.200000,0.900000,0.857143,0
